time,roll,pitch,yaw
82573,0.0,0.0,0.0
82583,0.0,0.0,0.0
82593,0.0,0.0,0.0
82603,0.0,0.0,0.0
82613,0.0,0.0,0.0
82623,0.0,0.0,0.0
82633,0.0,0.0,0.0
82643,0.0,0.0,0.0
82653,0.0,0.0,0.0
82663,0.0,0.0,0.0
82673,0.0,0.0,0.0
82683,0.0,0.0,0.0
82693,0.0,0.0,0.0
82703,0.0,0.0,0.0
82713,0.0,0.0,0.0
82723,0.0,0.0,0.0
82733,0.0,0.0,0.0
82743,0.0,0.0,0.0
82753,0.0,0.0,0.0
82763,0.0,0.0,0.0
82773,0.0,0.0,0.0
82783,0.0,0.0,0.0
82793,0.0,0.0,0.0
82803,0.0,0.0,0.0
82813,0.0,0.0,0.0
82823,0.0,0.0,0.0
82833,0.0,0.0,0.0
82843,0.0,0.0,0.0
82853,0.0,0.0,0.0
82863,0.0,0.0,0.0
82873,0.0,0.0,0.0
82883,0.0,0.0,0.0
82893,0.0,0.0,0.0
82903,0.0,0.0,0.0
82913,0.0,0.0,0.0
82923,0.0,0.0,0.0
82933,0.0,0.0,0.0
82943,0.0,0.0,0.0
82953,0.0,0.0,0.0
82963,0.0,0.0,0.0
82973,0.0,0.0,0.0
82983,0.0,0.0,0.0
82993,0.0,0.0,0.0
83003,0.0,0.0,0.0
83013,0.0,0.0,0.0
83023,0.0,0.0,0.0
83033,0.0,0.0,0.0
83043,0.0,0.0,0.0
83053,0.0,0.0,0.0
83063,0.0,0.0,0.0
83073,0.0,0.0,0.0
83083,0.0,0.0,0.0
83093,0.0,0.0,0.0
83103,0.0,0.0,0.0
83113,0.0,0.0,0.0
83123,0.0,0.0,0.0
83133,0.0,0.0,0.0
83143,0.0,0.0,0.0
83153,0.0,0.0,0.0
83163,0.0,0.0,0.0
83173,0.0,0.0,0.0
83183,0.0,0.0,0.0
83193,0.0,0.0,0.0
83203,0.0,0.0,0.0
83213,0.0,0.0,0.0
83223,0.0,0.0,0.0
83233,0.0,0.0,0.0
83243,0.0,0.0,0.0
83253,0.0,0.0,0.0
83263,0.0,0.0,0.0
83273,0.0,0.0,0.0
83283,0.0,0.0,0.0
83293,0.0,0.0,0.0
83303,0.0,0.0,0.0
83313,0.0,0.0,0.0
83323,0.0,0.0,0.0
83333,0.0,0.0,0.0
83343,0.0,0.0,0.0
83353,0.0,0.0,0.0
83363,0.0,0.0,0.0
83373,0.0,0.0,0.0
83383,0.0,0.0,0.0
83393,0.0,0.0,0.0
83403,0.0,0.0,0.0
83413,0.0,0.0,0.0
83423,0.0,0.0,0.0
83433,0.0,0.0,0.0
83443,0.0,0.0,0.0
83453,0.0,0.0,0.0
83463,0.0,0.0,0.0
83473,0.0,0.0,0.0
83483,0.0,0.0,0.0
83493,0.0,0.0,0.0
83503,0.0,0.0,0.0
83513,0.0,0.0,0.0
83523,0.0,0.0,0.0
83533,0.0,0.0,0.0
83543,0.0,0.0,0.0
83553,0.0,0.0,0.0
83563,0.0,0.0,0.0
83573,0.0,0.0,0.0
83583,0.0,0.0,0.0
83593,0.0,0.0,0.0
83603,0.0,0.0,0.0
83613,0.0,0.0,0.0
83623,0.0,0.0,0.0
83633,0.0,0.0,0.0
83643,0.0,0.0,0.0
83653,0.0,0.0,0.0
83663,0.0,0.0,0.0
83673,0.0,0.0,0.0
83683,0.0,0.0,0.0
83693,0.0,0.0,0.0
83703,0.0,0.0,0.0
83713,0.0,0.0,0.0
83723,0.0,0.0,0.0
83733,0.0,0.0,0.0
83743,0.0,0.0,0.0
83753,0.0,0.0,0.0
83763,0.0,0.0,0.0
83773,0.0,0.0,0.0
83783,0.0,0.0,0.0
83793,0.0,0.0,0.0
83803,0.0,0.0,0.0
83813,0.0,0.0,0.0
83823,0.0,0.0,0.0
83833,0.0,0.0,0.0
83843,0.0,0.0,0.0
83853,0.0,0.0,0.0
83863,0.0,0.0,0.0
83873,0.0,0.0,0.0
83883,0.0,0.0,0.0
83893,0.0,0.0,0.0
83903,0.0,0.0,0.0
83913,0.0,0.0,0.0
83923,0.0,0.0,0.0
83933,0.0,0.0,0.0
83943,0.0,0.0,0.0
83953,0.0,0.0,0.0
83963,0.0,0.0,0.0
83973,0.0,0.0,0.0
83983,0.0,0.0,0.0
83993,0.0,0.0,0.0
84003,0.0,0.0,0.0
84013,0.0,0.0,0.0
84023,0.0,0.0,0.0
84033,0.0,0.0,0.0
84043,0.0,0.0,0.0
84053,0.0,0.0,0.0
84063,0.0,0.0,0.0
84073,0.0,0.0,0.0
84083,0.0,0.0,0.0
84093,0.0,0.0,0.0
84103,0.0,0.0,0.0
84113,0.0,0.0,0.0
84123,0.0,0.0,0.0
84133,0.0,0.0,0.0
84143,0.0,0.0,0.0
84153,0.0,0.0,0.0
84163,0.0,0.0,0.0
84173,0.0,0.0,0.0
84183,0.0,0.0,0.0
84193,0.0,0.0,0.0
84203,0.0,0.0,0.0
84213,0.0,0.0,0.0
84223,0.0,0.0,0.0
84233,0.0,0.0,0.0
84243,0.0,0.0,0.0
84253,0.0,0.0,0.0
84263,0.0,0.0,0.0
84273,0.0,0.0,0.0
84283,0.0,0.0,0.0
84293,0.0,0.0,0.0
84303,0.0,0.0,0.0
84313,0.0,0.0,0.0
84323,0.0,0.0,0.0
84333,0.0,0.0,0.0
84343,0.0,0.0,0.0
84353,0.0,0.0,0.0
84363,0.0,0.0,0.0
84373,0.0,0.0,0.0
84383,0.0,0.0,0.0
84393,0.0,0.0,0.0
84403,0.0,0.0,0.0
84413,0.0,0.0,0.0
84423,0.0,0.0,0.0
84433,0.0,0.0,0.0
84443,0.0,0.0,0.0
84453,0.0,0.0,0.0
84463,0.0,0.0,0.0
84473,0.0,0.0,0.0
84483,0.0,0.0,0.0
84493,0.0,0.0,0.0
84503,0.0,0.0,0.0
84513,0.0,0.0,0.0
84523,0.0,0.0,0.0
84533,0.0,0.0,0.0
84543,0.0,0.0,0.0
84553,0.0,0.0,0.0
84563,0.0,0.0,0.0
84573,0.0,0.0,0.0
84583,0.0,0.0,0.0
84593,0.0,0.0,0.0
84603,0.0,0.0,0.0
84613,0.0,0.0,0.0
84623,0.0,0.0,0.0
84633,0.0,0.0,0.0
84643,0.0,0.0,0.0
84653,0.0,0.0,0.0
84663,0.0,0.0,0.0
84673,0.0,0.0,0.0
84683,0.0,0.0,0.0
84693,0.0,0.0,0.0
84703,0.0,0.0,0.0
84713,0.0,0.0,0.0
84723,0.0,0.0,0.0
84733,0.0,0.0,0.0
84743,0.0,0.0,0.0
84753,0.0,0.0,0.0
84763,0.0,0.0,0.0
84773,0.0,0.0,0.0
84783,0.0,0.0,0.0
84793,0.0,0.0,0.0
84803,0.0,0.0,0.0
84813,0.0,0.0,0.0
84823,0.0,0.0,0.0
84833,0.0,0.0,0.0
84843,0.0,0.0,0.0
84853,0.0,0.0,0.0
84863,0.0,0.0,0.0
84873,0.0,0.0,0.0
84883,0.0,0.0,0.0
84893,0.0,0.0,0.0
84903,0.0,0.0,0.0
84913,0.0,0.0,0.0
84923,0.0,0.0,0.0
84933,0.0,0.0,0.0
84943,0.0,0.0,0.0
84953,0.0,0.0,0.0
84963,0.0,0.0,0.0
84973,0.0,0.0,0.0
84983,0.0,0.0,0.0
84993,0.0,0.0,0.0
85003,0.0,0.0,0.0
85013,0.0,0.0,0.0
85023,0.0,0.0,0.0
85033,0.0,0.0,0.0
85043,0.0,0.0,0.0
85053,0.0,0.0,0.0
85063,0.0,0.0,0.0
85073,0.0,0.0,0.0
85083,0.0,0.0,0.0
85093,0.0,0.0,0.0
85103,0.0,0.0,0.0
85113,0.0,0.0,0.0
85123,0.0,0.0,0.0
85133,0.0,0.0,0.0
85143,0.0,0.0,0.0
85153,0.0,0.0,0.0
85163,0.0,0.0,0.0
85173,0.0,0.0,0.0
85183,0.0,0.0,0.0
85193,0.0,0.0,0.0
85203,0.0,0.0,0.0
85213,0.0,0.0,0.0
85223,0.0,0.0,0.0
85233,0.0,0.0,0.0
85243,0.0,0.0,0.0
85253,0.0,0.0,0.0
85263,0.0,0.0,0.0
85273,0.0,0.0,0.0
85283,0.0,0.0,0.0
85293,0.0,0.0,0.0
85303,0.0,0.0,0.0
85313,0.0,0.0,0.0
85323,0.0,0.0,0.0
85333,0.0,0.0,0.0
85343,0.0,0.0,0.0
85353,0.0,0.0,0.0
85363,0.0,0.0,0.0
85373,0.0,0.0,0.0
85383,0.0,0.0,0.0
85393,0.0,0.0,0.0
85403,0.0,0.0,0.0
85413,0.0,0.0,0.0
85423,0.0,0.0,0.0
85433,0.0,0.0,0.0
85443,0.0,0.0,0.0
85453,0.0,0.0,0.0
85463,0.0,0.0,0.0
85473,0.0,0.0,0.0
85483,0.0,0.0,0.0
85493,0.0,0.0,0.0
85503,0.0,0.0,0.0
85513,0.0,0.0,0.0
85523,0.0,0.0,0.0
85533,0.0,0.0,0.0
85543,0.0,0.0,0.0
85553,0.0,0.0,0.0
85563,0.0,0.0,0.0
85573,0.0,0.0,0.0
85583,0.0,0.0,0.0
85593,0.0,0.0,0.0
85603,0.0,0.0,0.0
85613,0.0,0.0,0.0
85623,0.0,0.0,0.0
85633,0.0,0.0,0.0
85643,0.0,0.0,0.0
85653,0.0,0.0,0.0
85663,0.0,0.0,0.0
85673,0.0,0.0,0.0
85683,0.0,0.0,0.0
85693,0.0,0.0,0.0
85703,0.0,0.0,0.0
85713,0.0,0.0,0.0
85723,0.0,0.0,0.0
85733,0.0,0.0,0.0
85743,0.0,0.0,0.0
85753,0.0,0.0,0.0
85763,0.0,0.0,0.0
85773,0.0,0.0,0.0
85783,0.0,0.0,0.0
85793,0.0,0.0,0.0
85803,0.0,0.0,0.0
85813,0.0,0.0,0.0
85823,0.0,0.0,0.0
85833,0.0,0.0,0.0
85843,0.0,0.0,0.0
85853,0.0,0.0,0.0
85863,0.0,0.0,0.0
85873,0.0,0.0,0.0
85883,0.0,0.0,0.0
85893,0.0,0.0,0.0
85903,0.0,0.0,0.0
85913,0.0,0.0,0.0
85923,0.0,0.0,0.0
85933,0.0,0.0,0.0
85943,0.0,0.0,0.0
85953,0.0,0.0,0.0
85963,0.0,0.0,0.0
85973,0.0,0.0,0.0
85983,0.0,0.0,0.0
85993,0.0,0.0,0.0
86003,0.0,0.0,0.0
86013,0.0,0.0,0.0
86023,0.0,0.0,0.0
86033,0.0,0.0,0.0
86043,0.0,0.0,0.0
86053,0.0,0.0,0.0
86063,0.0,0.0,0.0
86073,0.0,0.0,0.0
86083,0.0,0.0,0.0
86093,0.0,0.0,0.0
86103,0.0,0.0,0.0
86113,0.0,0.0,0.0
86123,0.0,0.0,0.0
86133,0.0,0.0,0.0
86143,0.0,0.0,0.0
86153,0.0,0.0,0.0
86163,0.0,0.0,0.0
86173,0.0,0.0,0.0
86183,0.0,0.0,0.0
86193,0.0,0.0,0.0
86203,0.0,0.0,0.0
86213,0.0,0.0,0.0
86223,0.0,0.0,0.0
86233,0.0,0.0,0.0
86243,0.0,0.0,0.0
86253,0.0,0.0,0.0
86263,0.0,0.0,0.0
86273,0.0,0.0,0.0
86283,0.0,0.0,0.0
86293,0.0,0.0,0.0
86303,0.0,0.0,0.0
86313,0.0,0.0,0.0
86323,0.0,0.0,0.0
86333,0.0,0.0,0.0
86343,0.0,0.0,0.0
86353,0.0,0.0,0.0
86363,0.0,0.0,0.0
86373,0.0,0.0,0.0
86383,0.0,0.0,0.0
86393,0.0,0.0,0.0
86403,0.0,0.0,0.0
86413,0.0,0.0,0.0
86423,0.0,0.0,0.0
86433,0.0,0.0,0.0
86443,0.0,0.0,0.0
86453,0.0,0.0,0.0
86463,0.0,0.0,0.0
86473,0.0,0.0,0.0
86483,0.0,0.0,0.0
86493,0.0,0.0,0.0
86503,0.0,0.0,0.0
86513,0.0,0.0,0.0
86523,0.0,0.0,0.0
86533,0.0,0.0,0.0
86543,0.0,0.0,0.0
86553,0.0,0.0,0.0
86563,0.0,0.0,0.0
86573,0.0,0.0,0.0
86583,0.0,0.0,0.0
86593,0.0,0.0,0.0
86603,0.0,0.0,0.0
86613,0.0,0.0,0.0
86623,0.0,0.0,0.0
86633,0.0,0.0,0.0
86643,0.0,0.0,0.0
86653,0.0,0.0,0.0
86663,0.0,0.0,0.0
86673,0.0,0.0,0.0
86683,0.0,0.0,0.0
86693,0.0,0.0,0.0
86703,0.0,0.0,0.0
86713,0.0,0.0,0.0
86723,0.0,0.0,0.0
86733,0.0,0.0,0.0
86743,0.0,0.0,0.0
86753,0.0,0.0,0.0
86763,0.0,0.0,0.0
86773,0.0,0.0,0.0
86783,0.0,0.0,0.0
86793,0.0,0.0,0.0
86803,0.0,0.0,0.0
86813,0.0,0.0,0.0
86823,0.0,0.0,0.0
86833,0.0,0.0,0.0
86843,0.0,0.0,0.0
86853,0.0,0.0,0.0
86863,0.0,0.0,0.0
86873,0.0,0.0,0.0
86883,0.0,0.0,0.0
86893,0.0,0.0,0.0
86903,0.0,0.0,0.0
86913,0.0,0.0,0.0
86923,0.0,0.0,0.0
86933,0.0,0.0,0.0
86943,0.0,0.0,0.0
86953,0.0,0.0,0.0
86963,0.0,0.0,0.0
86973,0.0,0.0,0.0
86983,0.0,0.0,0.0
86993,0.0,0.0,0.0
87003,0.0,0.0,0.0
87013,0.0,0.0,0.0
87023,0.0,0.0,0.0
87033,0.0,0.0,0.0
87043,0.0,0.0,0.0
87053,0.0,0.0,0.0
87063,0.0,0.0,0.0
87073,0.0,0.0,0.0
87083,0.0,0.0,0.0
87093,0.0,0.0,0.0
87103,0.0,0.0,0.0
87113,0.0,0.0,0.0
87123,0.0,0.0,0.0
87133,0.0,0.0,0.0
87143,0.0,0.0,0.0
87153,0.0,0.0,0.0
87163,0.0,0.0,0.0
87173,0.0,0.0,0.0
87183,0.0,0.0,0.0
87193,0.0,0.0,0.0
87203,0.0,0.0,0.0
87213,0.0,0.0,0.0
87223,0.0,0.0,0.0
87233,0.0,0.0,0.0
87243,0.0,0.0,0.0
87253,0.0,0.0,0.0
87263,0.0,0.0,0.0
87273,0.0,0.0,0.0
87283,0.0,0.0,0.0
87293,0.0,0.0,0.0
87303,0.0,0.0,0.0
87313,0.0,0.0,0.0
87323,0.0,0.0,0.0
87333,0.0,0.0,0.0
87343,0.0,0.0,0.0
87353,0.0,0.0,0.0
87363,0.0,0.0,0.0
87373,0.0,0.0,0.0
87383,0.0,0.0,0.0
87393,0.0,0.0,0.0
87403,0.0,0.0,0.0
87413,0.0,0.0,0.0
87423,0.0,0.0,0.0
87433,0.0,0.0,0.0
87443,0.0,0.0,0.0
87453,0.0,0.0,0.0
87463,0.0,0.0,0.0
87473,0.0,0.0,0.0
87483,0.0,0.0,0.0
87493,0.0,0.0,0.0
87503,0.0,0.0,0.0
87513,0.0,0.0,0.0
87523,0.0,0.0,0.0
87533,0.0,0.0,0.0
87543,0.0,0.0,0.0
87553,0.0,0.0,0.0
87563,0.0,0.0,0.0
87573,0.0,0.0,0.0
87583,0.0,0.0,0.0
87593,0.0,0.0,0.0
87603,0.0,0.0,0.0
87613,0.0,0.0,0.0
87623,0.0,0.0,0.0
87633,0.0,0.0,0.0
87643,0.0,0.0,0.0
87653,0.0,0.0,0.0
87663,0.0,0.0,0.0
87673,0.0,0.0,0.0
87683,0.0,0.0,0.0
87693,0.0,0.0,0.0
87703,0.0,0.0,0.0
87713,0.0,0.0,0.0
87723,0.0,0.0,0.0
87733,0.0,0.0,0.0
87743,0.0,0.0,0.0
87753,0.0,0.0,0.0
87763,0.0,0.0,0.0
87773,0.0,0.0,0.0
87783,0.0,0.0,0.0
87793,0.0,0.0,0.0
87803,0.0,0.0,0.0
87813,0.0,0.0,0.0
87823,0.0,0.0,0.0
87833,0.0,0.0,0.0
87843,0.0,0.0,0.0
87853,0.0,0.0,0.0
87863,0.0,0.0,0.0
87873,0.0,0.0,0.0
87883,0.0,0.0,0.0
87893,0.0,0.0,0.0
87903,0.0,0.0,0.0
87913,0.0,0.0,0.0
87923,0.0,0.0,0.0
87933,0.0,0.0,0.0
87943,0.0,0.0,0.0
87953,0.0,0.0,0.0
87963,0.0,0.0,0.0
87973,0.0,0.0,0.0
87983,0.0,0.0,0.0
87993,0.0,0.0,0.0
88003,0.0,0.0,0.0
88013,0.0,0.0,0.0
88023,0.0,0.0,0.0
88034,0.0,0.0,0.0
88043,0.0,0.0,0.0
88053,0.0,0.0,0.0
88063,0.0,0.0,0.0
88073,0.0,0.0,0.0
88083,0.0,0.0,0.0
88093,0.0,0.0,0.0
88103,0.0,0.0,0.0
88113,0.0,0.0,0.0
88123,0.0,0.0,0.0
88133,0.0,0.0,0.0
88143,0.0,0.0,0.0
88153,0.0,0.0,0.0
88163,0.0,0.0,0.0
88173,0.0,0.0,0.0
88183,0.0,0.0,0.0
88193,0.0,0.0,0.0
88203,0.0,0.0,0.0
88213,0.0,0.0,0.0
88223,0.0,0.0,0.0
88233,0.0,0.0,0.0
88243,0.0,0.0,0.0
88253,0.0,0.0,0.0
88263,0.0,0.0,0.0
88273,0.0,0.0,0.0
88283,0.0,0.0,0.0
88293,0.0,0.0,0.0
88303,0.0,0.0,0.0
88313,0.0,0.0,0.0
88323,0.0,0.0,0.0
88333,0.0,0.0,0.0
88343,0.0,0.0,0.0
88353,0.0,0.0,0.0
88363,0.0,0.0,0.0
88373,0.0,0.0,0.0
88383,0.0,0.0,0.0
88393,0.0,0.0,0.0
88403,0.0,0.0,0.0
88413,0.0,0.0,0.0
88423,0.0,0.0,0.0
88433,0.0,0.0,0.0
88443,0.0,0.0,0.0
88453,0.0,0.0,0.0
88463,0.0,0.0,0.0
88473,0.0,0.0,0.0
88483,0.0,0.0,0.0
88493,0.0,0.0,0.0
88503,0.0,0.0,0.0
88513,0.0,0.0,0.0
88523,0.0,0.0,0.0
88533,0.0,0.0,0.0
88543,0.0,0.0,0.0
88553,0.0,0.0,0.0
88563,0.0,0.0,0.0
88573,0.0,0.0,0.0
88583,0.0,0.0,0.0
88593,0.0,0.0,0.0
88603,0.0,0.0,0.0
88613,0.0,0.0,0.0
88623,0.0,0.0,0.0
88633,0.0,0.0,0.0
88643,0.0,0.0,0.0
88653,0.0,0.0,0.0
88663,0.0,0.0,0.0
88673,0.0,0.0,0.0
88683,0.0,0.0,0.0
88693,0.0,0.0,0.0
88703,0.0,0.0,0.0
88713,0.0,0.0,0.0
88723,0.0,0.0,0.0
88733,0.0,0.0,0.0
88743,0.0,0.0,0.0
88753,0.0,0.0,0.0
88763,0.0,0.0,0.0
88773,0.0,0.0,0.0
88783,0.0,0.0,0.0
88793,0.0,0.0,0.0
88803,0.0,0.0,0.0
88813,0.0,0.0,0.0
88823,0.0,0.0,0.0
88833,0.0,0.0,0.0
88843,0.0,0.0,0.0
88853,0.0,0.0,0.0
88863,0.0,0.0,0.0
88873,0.0,0.0,0.0
88883,0.0,0.0,0.0
88893,0.0,0.0,0.0
88903,0.0,0.0,0.0
88913,0.0,0.0,0.0
88923,0.0,0.0,0.0
88933,0.0,0.0,0.0
88943,0.0,0.0,0.0
88953,0.0,0.0,0.0
88963,0.0,0.0,0.0
88973,0.0,0.0,0.0
88983,0.0,0.0,0.0
88993,0.0,0.0,0.0
89003,0.0,0.0,0.0
89013,0.0,0.0,0.0
89023,0.0,0.0,0.0
89033,0.0,0.0,0.0
89043,0.0,0.0,0.0
89053,0.0,0.0,0.0
89063,0.0,0.0,0.0
89073,0.0,0.0,0.0
89083,0.0,0.0,0.0
89093,0.0,0.0,0.0
89103,0.0,0.0,0.0
89113,0.0,0.0,0.0
89123,0.0,0.0,0.0
89133,0.0,0.0,0.0
89143,0.0,0.0,0.0
89153,0.0,0.0,0.0
89163,0.0,0.0,0.0
89173,0.0,0.0,0.0
89183,0.0,0.0,0.0
89193,0.0,0.0,0.0
89203,0.0,0.0,0.0
89213,0.0,0.0,0.0
89223,0.0,0.0,0.0
89233,0.0,0.0,0.0
89243,0.0,0.0,0.0
89253,0.0,0.0,0.0
89263,0.0,0.0,0.0
89273,0.0,0.0,0.0
89283,0.0,0.0,0.0
89293,0.0,0.0,0.0
89303,0.0,0.0,0.0
89313,0.0,0.0,0.0
89323,0.0,0.0,0.0
89333,0.0,0.0,0.0
89343,0.0,0.0,0.0
89353,0.0,0.0,0.0
89363,0.0,0.0,0.0
89373,0.0,0.0,0.0
89383,0.0,0.0,0.0
89393,0.0,0.0,0.0
89403,0.0,0.0,0.0
89413,0.0,0.0,0.0
89423,0.0,0.0,0.0
89433,0.0,0.0,0.0
89443,0.0,0.0,0.0
89453,0.0,0.0,0.0
89463,0.0,0.0,0.0
89473,0.0,0.0,0.0
89483,0.0,0.0,0.0
89493,0.0,0.0,0.0
89503,0.0,0.0,0.0
89513,0.0,0.0,0.0
89523,0.0,0.0,0.0
89533,0.0,0.0,0.0
89543,0.0,0.0,0.0
89553,0.0,0.0,0.0
89563,0.0,0.0,0.0
89573,0.0,0.0,0.0
89583,0.0,0.0,0.0
89593,0.0,0.0,0.0
89603,0.0,0.0,0.0
89613,0.0,0.0,0.0
89623,0.0,0.0,0.0
89633,0.0,0.0,0.0
89643,0.0,0.0,0.0
89653,0.0,0.0,0.0
89663,0.0,0.0,0.0
89673,0.0,0.0,0.0
89683,0.0,0.0,0.0
89693,0.0,0.0,0.0
89703,0.0,0.0,0.0
89713,0.0,0.0,0.0
89723,0.0,0.0,0.0
89733,0.0,0.0,0.0
89743,0.0,0.0,0.0
89753,0.0,0.0,0.0
89763,0.0,0.0,0.0
89773,0.0,0.0,0.0
89783,0.0,0.0,0.0
89793,0.0,0.0,0.0
89803,0.0,0.0,0.0
89813,0.0,0.0,0.0
89823,0.0,0.0,0.0
89833,0.0,0.0,0.0
89843,0.0,0.0,0.0
89853,0.0,0.0,0.0
89863,0.0,0.0,0.0
89873,0.0,0.0,0.0
89883,0.0,0.0,0.0
89893,0.0,0.0,0.0
89903,0.0,0.0,0.0
89913,0.0,0.0,0.0
89923,0.0,0.0,0.0
89933,0.0,0.0,0.0
89943,0.0,0.0,0.0
89953,0.0,0.0,0.0
89963,0.0,0.0,0.0
89973,0.0,0.0,0.0
89983,0.0,0.0,0.0
89993,0.0,0.0,0.0
90003,0.0,0.0,0.0
90013,0.0,0.0,0.0
90023,0.0,0.0,0.0
90033,0.0,0.0,0.0
90043,0.0,0.0,0.0
90053,0.0,0.0,0.0
90063,0.0,0.0,0.0
90073,0.0,0.0,0.0
90083,0.0,0.0,0.0
90093,0.0,0.0,0.0
90103,0.0,0.0,0.0
90113,0.0,0.0,0.0
90123,0.0,0.0,0.0
90133,0.0,0.0,0.0
90143,0.0,0.0,0.0
90153,0.0,0.0,0.0
90163,0.0,0.0,0.0
90173,0.0,0.0,0.0
90183,0.0,0.0,0.0
90193,0.0,0.0,0.0
90203,0.0,0.0,0.0
90213,0.0,0.0,0.0
90223,0.0,0.0,0.0
90233,0.0,0.0,0.0
90243,0.0,0.0,0.0
90253,0.0,0.0,0.0
90263,0.0,0.0,0.0
90273,0.0,0.0,0.0
90283,0.0,0.0,0.0
90293,0.0,0.0,0.0
90303,0.0,0.0,0.0
90313,0.0,0.0,0.0
90323,0.0,0.0,0.0
90333,0.0,0.0,0.0
90343,0.0,0.0,0.0
90353,0.0,0.0,0.0
90363,0.0,0.0,0.0
90373,0.0,0.0,0.0
90383,0.0,0.0,0.0
90393,0.0,0.0,0.0
90403,0.0,0.0,0.0
90413,0.0,0.0,0.0
90423,0.0,0.0,0.0
90433,0.0,0.0,0.0
90443,0.0,0.0,0.0
90453,0.0,0.0,0.0
90463,0.0,0.0,0.0
90473,0.0,0.0,0.0
90483,0.0,0.0,0.0
90493,0.0,0.0,0.0
90503,0.0,0.0,0.0
90513,0.0,0.0,0.0
90523,0.0,0.0,0.0
90533,0.0,0.0,0.0
90543,0.0,0.0,0.0
90553,0.0,0.0,0.0
90563,0.0,0.0,0.0
90573,0.0,0.0,0.0
90583,0.0,0.0,0.0
90593,0.0,0.0,0.0
90603,0.0,0.0,0.0
90613,0.0,0.0,0.0
90623,0.0,0.0,0.0
90633,0.0,0.0,0.0
90643,0.0,0.0,0.0
90653,0.0,0.0,0.0
90663,0.0,0.0,0.0
90673,0.0,0.0,0.0
90683,0.0,0.0,0.0
90693,0.0,0.0,0.0
90703,0.0,0.0,0.0
90713,0.0,0.0,0.0
90723,0.0,0.0,0.0
90733,0.0,0.0,0.0
90743,0.0,0.0,0.0
90753,0.0,0.0,0.0
90763,0.0,0.0,0.0
90773,0.0,0.0,0.0
90783,0.0,0.0,0.0
90793,0.0,0.0,0.0
90803,0.0,0.0,0.0
90813,0.0,0.0,0.0
90823,0.0,0.0,0.0
90833,0.0,0.0,0.0
90843,0.0,0.0,0.0
90853,0.0,0.0,0.0
90863,0.0,0.0,0.0
90873,0.0,0.0,0.0
90883,0.0,0.0,0.0
90893,0.0,0.0,0.0
90903,0.0,0.0,0.0
90913,0.0,0.0,0.0
90923,0.0,0.0,0.0
90933,0.0,0.0,0.0
90943,0.0,0.0,0.0
90953,0.0,0.0,0.0
90963,0.0,0.0,0.0
90973,0.0,0.0,0.0
90983,0.0,0.0,0.0
90993,0.0,0.0,0.0
91003,0.0,0.0,0.0
91013,0.0,0.0,0.0
91023,0.0,0.0,0.0
91033,0.0,0.0,0.0
91043,0.0,0.0,0.0
91053,0.0,0.0,0.0
91063,0.0,0.0,0.0
91073,0.0,0.0,0.0
91083,0.0,0.0,0.0
91093,0.0,0.0,0.0
91103,0.0,0.0,0.0
91113,0.0,0.0,0.0
91123,0.0,0.0,0.0
91133,0.0,0.0,0.0
91143,0.0,0.0,0.0
91153,0.0,0.0,0.0
91163,0.0,0.0,0.0
91173,0.0,0.0,0.0
91183,0.0,0.0,0.0
91193,0.0,0.0,0.0
91203,0.0,0.0,0.0
91213,0.0,0.0,0.0
91223,0.0,0.0,0.0
91233,0.0,0.0,0.0
91243,0.0,0.0,0.0
91253,0.0,0.0,0.0
91263,0.0,0.0,0.0
91273,0.0,0.0,0.0
91283,0.0,0.0,0.0
91293,0.0,0.0,0.0
91303,0.0,0.0,0.0
91313,0.0,0.0,0.0
91323,0.0,0.0,0.0
91333,0.0,0.0,0.0
91343,0.0,0.0,0.0
91353,0.0,0.0,0.0
91363,0.0,0.0,0.0
91373,0.0,0.0,0.0
91383,0.0,0.0,0.0
91393,0.0,0.0,0.0
91403,0.0,0.0,0.0
91413,0.0,0.0,0.0
91423,0.0,0.0,0.0
91433,0.0,0.0,0.0
91443,0.0,0.0,0.0
91453,0.0,0.0,0.0
91463,0.0,0.0,0.0
91473,0.0,0.0,0.0
91483,0.0,0.0,0.0
91493,0.0,0.0,0.0
91503,0.0,0.0,0.0
91513,0.0,0.0,0.0
91523,0.0,0.0,0.0
91533,0.0,0.0,0.0
91543,0.0,0.0,0.0
91553,0.0,0.0,0.0
91563,0.0,0.0,0.0
91573,0.0,0.0,0.0
91583,0.0,0.0,0.0
91593,0.0,0.0,0.0
91603,0.0,0.0,0.0
91613,0.0,0.0,0.0
91623,0.0,0.0,0.0
91633,0.0,0.0,0.0
91643,0.0,0.0,0.0
91653,0.0,0.0,0.0
91663,0.0,0.0,0.0
91673,0.0,0.0,0.0
91683,0.0,0.0,0.0
91693,0.0,0.0,0.0
91703,0.0,0.0,0.0
91713,0.0,0.0,0.0
91723,0.0,0.0,0.0
91733,0.0,0.0,0.0
91743,0.0,0.0,0.0
91753,0.0,0.0,0.0
91763,0.0,0.0,0.0
91773,0.0,0.0,0.0
91783,0.0,0.0,0.0
91793,0.0,0.0,0.0
91803,0.0,0.0,0.0
91813,0.0,0.0,0.0
91823,0.0,0.0,0.0
91833,0.0,0.0,0.0
91843,0.0,0.0,0.0
91853,0.0,0.0,0.0
91863,0.0,0.0,0.0
91873,0.0,0.0,0.0
91883,0.0,0.0,0.0
